timestamp,model,condition,persona_id,variable,question_short,run,answer,prompt_tokens,completion_tokens,total_tokens,error,raw_response
2026-04-01T20:59:22.138408+00:00,google/gemini-2.5-flash-lite,demo_only,34,GAAIS_5_P,I am impressed by what Artificial Intelligence can...,1,4,127,1,128,,4
2026-04-01T20:59:22.432061+00:00,google/gemini-2.5-flash-lite,demo_only,34,GAAIS_7_P,Artificial Intelligence can have positive impacts ...,1,4,129,1,130,,4
2026-04-01T20:59:23.201444+00:00,google/gemini-2.5-flash-lite,demo_only,34,GAAIS_17_P,Artificial Intelligence is exciting....,1,4,122,1,123,,4
2026-04-01T20:59:23.594699+00:00,google/gemini-2.5-flash-lite,demo_only,34,R_GAAIS_3_N,I find Artificial Intelligence sinister....,1,3,123,1,124,,3
2026-04-01T20:59:24.165269+00:00,google/gemini-2.5-flash-lite,demo_only,34,R_GAAIS_8_N,Artificial Intelligence might take control of peop...,1,3,125,1,126,,3
2026-04-01T20:59:24.628702+00:00,google/gemini-2.5-flash-lite,demo_only,35,GAAIS_5_P,I am impressed by what Artificial Intelligence can...,1,5,127,1,128,,5
2026-04-01T20:59:24.989924+00:00,google/gemini-2.5-flash-lite,demo_only,35,GAAIS_7_P,Artificial Intelligence can have positive impacts ...,1,4,129,1,130,,4
2026-04-01T20:59:25.341190+00:00,google/gemini-2.5-flash-lite,demo_only,35,GAAIS_17_P,Artificial Intelligence is exciting....,1,4,122,1,123,,4
2026-04-01T20:59:25.794017+00:00,google/gemini-2.5-flash-lite,demo_only,35,R_GAAIS_3_N,I find Artificial Intelligence sinister....,1,3,123,1,124,,3
2026-04-01T20:59:26.138312+00:00,google/gemini-2.5-flash-lite,demo_only,35,R_GAAIS_8_N,Artificial Intelligence might take control of peop...,1,3,125,1,126,,3
2026-04-01T20:59:26.983044+00:00,google/gemini-2.5-flash-lite,demo_only,36,GAAIS_5_P,I am impressed by what Artificial Intelligence can...,1,5,126,1,127,,5
2026-04-01T20:59:27.356895+00:00,google/gemini-2.5-flash-lite,demo_only,36,GAAIS_7_P,Artificial Intelligence can have positive impacts ...,1,4,128,1,129,,4
2026-04-01T20:59:27.725665+00:00,google/gemini-2.5-flash-lite,demo_only,36,GAAIS_17_P,Artificial Intelligence is exciting....,1,5,121,1,122,,5
2026-04-01T20:59:28.147641+00:00,google/gemini-2.5-flash-lite,demo_only,36,R_GAAIS_3_N,I find Artificial Intelligence sinister....,1,5,122,1,123,,5
2026-04-01T20:59:29.040486+00:00,google/gemini-2.5-flash-lite,demo_only,36,R_GAAIS_8_N,Artificial Intelligence might take control of peop...,1,3,124,1,125,,3
2026-04-01T20:59:29.360736+00:00,google/gemini-2.5-flash-lite,demo_only,37,GAAIS_5_P,I am impressed by what Artificial Intelligence can...,1,5,127,1,128,,5
2026-04-01T20:59:29.708887+00:00,google/gemini-2.5-flash-lite,demo_only,37,GAAIS_7_P,Artificial Intelligence can have positive impacts ...,1,4,129,1,130,,4
2026-04-01T21:00:01.112858+00:00,google/gemini-2.5-flash-lite,demo_only,37,GAAIS_17_P,Artificial Intelligence is exciting....,1,5,122,1,123,,5
2026-04-01T21:00:01.503569+00:00,google/gemini-2.5-flash-lite,demo_only,37,R_GAAIS_3_N,I find Artificial Intelligence sinister....,1,3,123,1,124,,3
2026-04-01T21:00:01.874353+00:00,google/gemini-2.5-flash-lite,demo_only,37,R_GAAIS_8_N,Artificial Intelligence might take control of peop...,1,3,125,1,126,,3
2026-04-01T21:00:02.498260+00:00,google/gemini-2.5-flash-lite,demo_only,38,GAAIS_5_P,I am impressed by what Artificial Intelligence can...,1,4,126,1,127,,4
2026-04-01T21:00:03.320887+00:00,google/gemini-2.5-flash-lite,demo_only,38,GAAIS_7_P,Artificial Intelligence can have positive impacts ...,1,4,128,1,129,,4
2026-04-01T21:00:03.648223+00:00,google/gemini-2.5-flash-lite,demo_only,38,GAAIS_17_P,Artificial Intelligence is exciting....,1,4,121,1,122,,4
2026-04-01T21:00:03.985434+00:00,google/gemini-2.5-flash-lite,demo_only,38,R_GAAIS_3_N,I find Artificial Intelligence sinister....,1,4,122,1,123,,4
2026-04-01T21:00:04.315702+00:00,google/gemini-2.5-flash-lite,demo_only,38,R_GAAIS_8_N,Artificial Intelligence might take control of peop...,1,3,124,1,125,,3
2026-04-01T21:00:04.684325+00:00,google/gemini-2.5-flash-lite,demo_only,39,GAAIS_5_P,I am impressed by what Artificial Intelligence can...,1,4,127,1,128,,4
2026-04-01T21:00:05.120548+00:00,google/gemini-2.5-flash-lite,demo_only,39,GAAIS_7_P,Artificial Intelligence can have positive impacts ...,1,4,129,1,130,,4
2026-04-01T21:00:05.541881+00:00,google/gemini-2.5-flash-lite,demo_only,39,GAAIS_17_P,Artificial Intelligence is exciting....,1,4,122,1,123,,4
2026-04-01T21:00:06.012443+00:00,google/gemini-2.5-flash-lite,demo_only,39,R_GAAIS_3_N,I find Artificial Intelligence sinister....,1,3,123,1,124,,3
2026-04-01T21:00:06.358351+00:00,google/gemini-2.5-flash-lite,demo_only,39,R_GAAIS_8_N,Artificial Intelligence might take control of peop...,1,3,125,1,126,,3
2026-04-01T21:00:06.747382+00:00,google/gemini-2.5-flash-lite,demo_only,40,GAAIS_5_P,I am impressed by what Artificial Intelligence can...,1,5,126,1,127,,5
2026-04-01T21:00:07.139309+00:00,google/gemini-2.5-flash-lite,demo_only,40,GAAIS_7_P,Artificial Intelligence can have positive impacts ...,1,4,128,1,129,,4
2026-04-01T21:00:07.469126+00:00,google/gemini-2.5-flash-lite,demo_only,40,GAAIS_17_P,Artificial Intelligence is exciting....,1,4,121,1,122,,4
2026-04-01T21:00:07.804784+00:00,google/gemini-2.5-flash-lite,demo_only,40,R_GAAIS_3_N,I find Artificial Intelligence sinister....,1,3,122,1,123,,3
2026-04-01T21:00:08.707092+00:00,google/gemini-2.5-flash-lite,demo_only,40,R_GAAIS_8_N,Artificial Intelligence might take control of peop...,1,3,124,1,125,,3
2026-04-01T21:00:09.363432+00:00,google/gemini-2.5-flash-lite,demo_only,41,GAAIS_5_P,I am impressed by what Artificial Intelligence can...,1,5,128,1,129,,5
2026-04-01T21:00:09.717259+00:00,google/gemini-2.5-flash-lite,demo_only,41,GAAIS_7_P,Artificial Intelligence can have positive impacts ...,1,5,130,1,131,,5
2026-04-01T21:00:10.150644+00:00,google/gemini-2.5-flash-lite,demo_only,41,GAAIS_17_P,Artificial Intelligence is exciting....,1,5,123,1,124,,5
2026-04-01T21:00:10.496369+00:00,google/gemini-2.5-flash-lite,demo_only,41,R_GAAIS_3_N,I find Artificial Intelligence sinister....,1,2,124,1,125,,2
2026-04-01T21:00:11.421815+00:00,google/gemini-2.5-flash-lite,demo_only,41,R_GAAIS_8_N,Artificial Intelligence might take control of peop...,1,3,126,1,127,,3
2026-04-01T21:00:11.817501+00:00,google/gemini-2.5-flash-lite,demo_only,42,GAAIS_5_P,I am impressed by what Artificial Intelligence can...,1,5,127,1,128,,5
2026-04-01T21:00:12.205673+00:00,google/gemini-2.5-flash-lite,demo_only,42,GAAIS_7_P,Artificial Intelligence can have positive impacts ...,1,4,129,1,130,,4
2026-04-01T21:00:12.584469+00:00,google/gemini-2.5-flash-lite,demo_only,42,GAAIS_17_P,Artificial Intelligence is exciting....,1,5,122,1,123,,5
2026-04-01T21:00:13.017610+00:00,google/gemini-2.5-flash-lite,demo_only,42,R_GAAIS_3_N,I find Artificial Intelligence sinister....,1,3,123,1,124,,3
2026-04-01T21:00:16.580979+00:00,google/gemini-2.5-flash-lite,demo_only,42,R_GAAIS_8_N,Artificial Intelligence might take control of peop...,1,2,125,1,126,,2
2026-04-01T21:00:17.427860+00:00,google/gemini-2.5-flash-lite,demo_only,43,GAAIS_5_P,I am impressed by what Artificial Intelligence can...,1,4,126,1,127,,4
2026-04-01T21:00:17.835333+00:00,google/gemini-2.5-flash-lite,demo_only,43,GAAIS_7_P,Artificial Intelligence can have positive impacts ...,1,4,128,1,129,,4
2026-04-01T21:00:18.276401+00:00,google/gemini-2.5-flash-lite,demo_only,43,GAAIS_17_P,Artificial Intelligence is exciting....,1,5,121,1,122,,5
2026-04-01T21:00:19.012131+00:00,google/gemini-2.5-flash-lite,demo_only,43,R_GAAIS_3_N,I find Artificial Intelligence sinister....,1,3,122,1,123,,3
2026-04-01T21:00:19.414208+00:00,google/gemini-2.5-flash-lite,demo_only,43,R_GAAIS_8_N,Artificial Intelligence might take control of peop...,1,3,124,1,125,,3
2026-04-01T21:00:19.849109+00:00,google/gemini-2.5-flash-lite,demo_only,44,GAAIS_5_P,I am impressed by what Artificial Intelligence can...,1,5,127,1,128,,5
2026-04-01T21:00:51.315322+00:00,google/gemini-2.5-flash-lite,demo_only,44,GAAIS_7_P,Artificial Intelligence can have positive impacts ...,1,4,129,1,130,,4
2026-04-01T21:00:51.646144+00:00,google/gemini-2.5-flash-lite,demo_only,44,GAAIS_17_P,Artificial Intelligence is exciting....,1,4,122,1,123,,4
2026-04-01T21:00:52.069299+00:00,google/gemini-2.5-flash-lite,demo_only,44,R_GAAIS_3_N,I find Artificial Intelligence sinister....,1,3,123,1,124,,3
2026-04-01T21:00:52.444410+00:00,google/gemini-2.5-flash-lite,demo_only,44,R_GAAIS_8_N,Artificial Intelligence might take control of peop...,1,3,125,1,126,,3
2026-04-01T21:00:52.813187+00:00,google/gemini-2.5-flash-lite,demo_only,45,GAAIS_5_P,I am impressed by what Artificial Intelligence can...,1,4,127,1,128,,4
2026-04-01T21:00:53.194689+00:00,google/gemini-2.5-flash-lite,demo_only,45,GAAIS_7_P,Artificial Intelligence can have positive impacts ...,1,4,129,1,130,,4
2026-04-01T21:00:53.667264+00:00,google/gemini-2.5-flash-lite,demo_only,45,GAAIS_17_P,Artificial Intelligence is exciting....,1,5,122,1,123,,5
2026-04-01T21:00:54.081421+00:00,google/gemini-2.5-flash-lite,demo_only,45,R_GAAIS_3_N,I find Artificial Intelligence sinister....,1,3,123,1,124,,3
2026-04-01T21:00:54.450342+00:00,google/gemini-2.5-flash-lite,demo_only,45,R_GAAIS_8_N,Artificial Intelligence might take control of peop...,1,3,125,1,126,,3
2026-04-01T21:00:54.892167+00:00,google/gemini-2.5-flash-lite,demo_only,46,GAAIS_5_P,I am impressed by what Artificial Intelligence can...,1,4,127,1,128,,4
2026-04-01T21:00:55.790744+00:00,google/gemini-2.5-flash-lite,demo_only,46,GAAIS_7_P,Artificial Intelligence can have positive impacts ...,1,4,129,1,130,,4
2026-04-01T21:00:56.220867+00:00,google/gemini-2.5-flash-lite,demo_only,46,GAAIS_17_P,Artificial Intelligence is exciting....,1,4,122,1,123,,4
2026-04-01T21:00:56.704083+00:00,google/gemini-2.5-flash-lite,demo_only,46,R_GAAIS_3_N,I find Artificial Intelligence sinister....,1,3,123,1,124,,3
2026-04-01T21:00:57.148607+00:00,google/gemini-2.5-flash-lite,demo_only,46,R_GAAIS_8_N,Artificial Intelligence might take control of peop...,1,3,125,1,126,,3
2026-04-01T21:00:57.491525+00:00,google/gemini-2.5-flash-lite,demo_only,47,GAAIS_5_P,I am impressed by what Artificial Intelligence can...,1,4,127,1,128,,4
2026-04-01T21:00:57.954035+00:00,google/gemini-2.5-flash-lite,demo_only,47,GAAIS_7_P,Artificial Intelligence can have positive impacts ...,1,4,129,1,130,,4
2026-04-01T21:00:58.329598+00:00,google/gemini-2.5-flash-lite,demo_only,47,GAAIS_17_P,Artificial Intelligence is exciting....,1,4,122,1,123,,4
2026-04-01T21:00:58.676312+00:00,google/gemini-2.5-flash-lite,demo_only,47,R_GAAIS_3_N,I find Artificial Intelligence sinister....,1,3,123,1,124,,3
2026-04-01T21:00:59.140073+00:00,google/gemini-2.5-flash-lite,demo_only,47,R_GAAIS_8_N,Artificial Intelligence might take control of peop...,1,3,125,1,126,,3
2026-04-01T21:00:59.504101+00:00,google/gemini-2.5-flash-lite,demo_only,48,GAAIS_5_P,I am impressed by what Artificial Intelligence can...,1,5,128,1,129,,5
2026-04-01T21:00:59.937217+00:00,google/gemini-2.5-flash-lite,demo_only,48,GAAIS_7_P,Artificial Intelligence can have positive impacts ...,1,4,130,1,131,,4
2026-04-01T21:01:00.312588+00:00,google/gemini-2.5-flash-lite,demo_only,48,GAAIS_17_P,Artificial Intelligence is exciting....,1,5,123,1,124,,5
2026-04-01T21:01:00.770250+00:00,google/gemini-2.5-flash-lite,demo_only,48,R_GAAIS_3_N,I find Artificial Intelligence sinister....,1,2,124,1,125,,2
2026-04-01T21:01:01.194883+00:00,google/gemini-2.5-flash-lite,demo_only,48,R_GAAIS_8_N,Artificial Intelligence might take control of peop...,1,3,126,1,127,,3
2026-04-01T21:01:01.676296+00:00,google/gemini-2.5-flash-lite,demo_only,49,GAAIS_5_P,I am impressed by what Artificial Intelligence can...,1,5,127,1,128,,5
2026-04-01T21:01:02.056143+00:00,google/gemini-2.5-flash-lite,demo_only,49,GAAIS_7_P,Artificial Intelligence can have positive impacts ...,1,4,129,1,130,,4
2026-04-01T21:01:02.464449+00:00,google/gemini-2.5-flash-lite,demo_only,49,GAAIS_17_P,Artificial Intelligence is exciting....,1,5,122,1,123,,5
2026-04-01T21:01:02.817081+00:00,google/gemini-2.5-flash-lite,demo_only,49,R_GAAIS_3_N,I find Artificial Intelligence sinister....,1,2,123,1,124,,2
2026-04-01T21:01:03.153526+00:00,google/gemini-2.5-flash-lite,demo_only,49,R_GAAIS_8_N,Artificial Intelligence might take control of peop...,1,3,125,1,126,,3
2026-04-01T21:01:03.669356+00:00,google/gemini-2.5-flash-lite,demo_only,50,GAAIS_5_P,I am impressed by what Artificial Intelligence can...,1,5,127,1,128,,5
2026-04-01T21:01:04.025573+00:00,google/gemini-2.5-flash-lite,demo_only,50,GAAIS_7_P,Artificial Intelligence can have positive impacts ...,1,4,129,1,130,,4
2026-04-01T21:01:04.340231+00:00,google/gemini-2.5-flash-lite,demo_only,50,GAAIS_17_P,Artificial Intelligence is exciting....,1,5,122,1,123,,5
2026-04-01T21:01:04.776329+00:00,google/gemini-2.5-flash-lite,demo_only,50,R_GAAIS_3_N,I find Artificial Intelligence sinister....,1,2,123,1,124,,2
2026-04-01T21:01:05.215063+00:00,google/gemini-2.5-flash-lite,demo_only,50,R_GAAIS_8_N,Artificial Intelligence might take control of peop...,1,3,125,1,126,,3
2026-04-01T21:01:05.651957+00:00,google/gemini-2.5-flash-lite,demo_only,51,GAAIS_5_P,I am impressed by what Artificial Intelligence can...,1,5,126,1,127,,5
2026-04-01T21:01:06.045104+00:00,google/gemini-2.5-flash-lite,demo_only,51,GAAIS_7_P,Artificial Intelligence can have positive impacts ...,1,4,128,1,129,,4
2026-04-01T21:01:06.502676+00:00,google/gemini-2.5-flash-lite,demo_only,51,GAAIS_17_P,Artificial Intelligence is exciting....,1,5,121,1,122,,5
2026-04-01T21:01:06.875874+00:00,google/gemini-2.5-flash-lite,demo_only,51,R_GAAIS_3_N,I find Artificial Intelligence sinister....,1,3,122,1,123,,3
2026-04-01T21:01:07.241716+00:00,google/gemini-2.5-flash-lite,demo_only,51,R_GAAIS_8_N,Artificial Intelligence might take control of peop...,1,3,124,1,125,,3
2026-04-01T21:01:07.671490+00:00,google/gemini-2.5-flash-lite,demo_only,52,GAAIS_5_P,I am impressed by what Artificial Intelligence can...,1,4,127,1,128,,4
2026-04-01T21:01:08.115868+00:00,google/gemini-2.5-flash-lite,demo_only,52,GAAIS_7_P,Artificial Intelligence can have positive impacts ...,1,4,129,1,130,,4
2026-04-01T21:01:08.914241+00:00,google/gemini-2.5-flash-lite,demo_only,52,GAAIS_17_P,Artificial Intelligence is exciting....,1,4,122,1,123,,4
2026-04-01T21:01:09.251322+00:00,google/gemini-2.5-flash-lite,demo_only,52,R_GAAIS_3_N,I find Artificial Intelligence sinister....,1,3,123,1,124,,3
2026-04-01T21:01:09.605035+00:00,google/gemini-2.5-flash-lite,demo_only,52,R_GAAIS_8_N,Artificial Intelligence might take control of peop...,1,3,125,1,126,,3
2026-04-01T21:01:10.461987+00:00,google/gemini-2.5-flash-lite,demo_only,53,GAAIS_5_P,I am impressed by what Artificial Intelligence can...,1,5,127,1,128,,5
2026-04-01T21:01:10.797007+00:00,google/gemini-2.5-flash-lite,demo_only,53,GAAIS_7_P,Artificial Intelligence can have positive impacts ...,1,5,129,1,130,,5
2026-04-01T21:01:11.271752+00:00,google/gemini-2.5-flash-lite,demo_only,53,GAAIS_17_P,Artificial Intelligence is exciting....,1,4,122,1,123,,4
2026-04-01T21:01:12.090086+00:00,google/gemini-2.5-flash-lite,demo_only,53,R_GAAIS_3_N,I find Artificial Intelligence sinister....,1,2,123,1,124,,2
2026-04-01T21:01:12.421128+00:00,google/gemini-2.5-flash-lite,demo_only,53,R_GAAIS_8_N,Artificial Intelligence might take control of peop...,1,3,125,1,126,,3
2026-04-01T21:01:12.793112+00:00,google/gemini-2.5-flash-lite,demo_only,54,GAAIS_5_P,I am impressed by what Artificial Intelligence can...,1,4,127,1,128,,4
2026-04-01T21:01:13.642543+00:00,google/gemini-2.5-flash-lite,demo_only,54,GAAIS_7_P,Artificial Intelligence can have positive impacts ...,1,4,129,1,130,,4
2026-04-01T21:01:13.990878+00:00,google/gemini-2.5-flash-lite,demo_only,54,GAAIS_17_P,Artificial Intelligence is exciting....,1,4,122,1,123,,4
2026-04-01T21:01:14.414537+00:00,google/gemini-2.5-flash-lite,demo_only,54,R_GAAIS_3_N,I find Artificial Intelligence sinister....,1,3,123,1,124,,3
2026-04-01T21:01:17.320814+00:00,google/gemini-2.5-flash-lite,demo_only,54,R_GAAIS_8_N,Artificial Intelligence might take control of peop...,1,3,125,1,126,,3
2026-04-01T21:01:17.798861+00:00,google/gemini-2.5-flash-lite,demo_only,55,GAAIS_5_P,I am impressed by what Artificial Intelligence can...,1,5,129,1,130,,5
2026-04-01T21:01:18.113971+00:00,google/gemini-2.5-flash-lite,demo_only,55,GAAIS_7_P,Artificial Intelligence can have positive impacts ...,1,4,131,1,132,,4
2026-04-01T21:01:18.485132+00:00,google/gemini-2.5-flash-lite,demo_only,55,GAAIS_17_P,Artificial Intelligence is exciting....,1,5,124,1,125,,5
2026-04-01T21:01:18.855199+00:00,google/gemini-2.5-flash-lite,demo_only,55,R_GAAIS_3_N,I find Artificial Intelligence sinister....,1,3,125,1,126,,3
2026-04-01T21:01:19.254282+00:00,google/gemini-2.5-flash-lite,demo_only,55,R_GAAIS_8_N,Artificial Intelligence might take control of peop...,1,3,127,1,128,,3
2026-04-01T21:01:19.599730+00:00,google/gemini-2.5-flash-lite,demo_only,56,GAAIS_5_P,I am impressed by what Artificial Intelligence can...,1,4,127,1,128,,4
2026-04-01T21:01:19.954052+00:00,google/gemini-2.5-flash-lite,demo_only,56,GAAIS_7_P,Artificial Intelligence can have positive impacts ...,1,4,129,1,130,,4
2026-04-01T21:01:20.276638+00:00,google/gemini-2.5-flash-lite,demo_only,56,GAAIS_17_P,Artificial Intelligence is exciting....,1,4,122,1,123,,4
2026-04-01T21:01:21.169587+00:00,google/gemini-2.5-flash-lite,demo_only,56,R_GAAIS_3_N,I find Artificial Intelligence sinister....,1,3,123,1,124,,3
2026-04-01T21:01:21.626644+00:00,google/gemini-2.5-flash-lite,demo_only,56,R_GAAIS_8_N,Artificial Intelligence might take control of peop...,1,4,125,1,126,,4
2026-04-01T21:01:22.029504+00:00,google/gemini-2.5-flash-lite,demo_only,57,GAAIS_5_P,I am impressed by what Artificial Intelligence can...,1,4,127,1,128,,4
2026-04-01T21:01:22.419263+00:00,google/gemini-2.5-flash-lite,demo_only,57,GAAIS_7_P,Artificial Intelligence can have positive impacts ...,1,4,129,1,130,,4
2026-04-01T21:01:23.230288+00:00,google/gemini-2.5-flash-lite,demo_only,57,GAAIS_17_P,Artificial Intelligence is exciting....,1,4,122,1,123,,4
2026-04-01T21:01:23.536132+00:00,google/gemini-2.5-flash-lite,demo_only,57,R_GAAIS_3_N,I find Artificial Intelligence sinister....,1,2,123,1,124,,2
2026-04-01T21:01:24.089370+00:00,google/gemini-2.5-flash-lite,demo_only,57,R_GAAIS_8_N,Artificial Intelligence might take control of peop...,1,3,125,1,126,,3
2026-04-01T21:01:24.504200+00:00,google/gemini-2.5-flash-lite,demo_only,58,GAAIS_5_P,I am impressed by what Artificial Intelligence can...,1,5,127,1,128,,5
2026-04-01T21:01:24.879125+00:00,google/gemini-2.5-flash-lite,demo_only,58,GAAIS_7_P,Artificial Intelligence can have positive impacts ...,1,4,129,1,130,,4
2026-04-01T21:01:25.238961+00:00,google/gemini-2.5-flash-lite,demo_only,58,GAAIS_17_P,Artificial Intelligence is exciting....,1,5,122,1,123,,5
2026-04-01T21:01:25.695120+00:00,google/gemini-2.5-flash-lite,demo_only,58,R_GAAIS_3_N,I find Artificial Intelligence sinister....,1,3,123,1,124,,3
2026-04-01T21:01:26.048432+00:00,google/gemini-2.5-flash-lite,demo_only,58,R_GAAIS_8_N,Artificial Intelligence might take control of peop...,1,2,125,1,126,,2
2026-04-01T21:01:26.410745+00:00,google/gemini-2.5-flash-lite,demo_only,59,GAAIS_5_P,I am impressed by what Artificial Intelligence can...,1,5,127,1,128,,5
2026-04-01T21:01:26.796200+00:00,google/gemini-2.5-flash-lite,demo_only,59,GAAIS_7_P,Artificial Intelligence can have positive impacts ...,1,4,129,1,130,,4
2026-04-01T21:01:27.122687+00:00,google/gemini-2.5-flash-lite,demo_only,59,GAAIS_17_P,Artificial Intelligence is exciting....,1,4,122,1,123,,4
2026-04-01T21:01:27.581564+00:00,google/gemini-2.5-flash-lite,demo_only,59,R_GAAIS_3_N,I find Artificial Intelligence sinister....,1,3,123,1,124,,3
2026-04-01T21:01:28.050597+00:00,google/gemini-2.5-flash-lite,demo_only,59,R_GAAIS_8_N,Artificial Intelligence might take control of peop...,1,3,125,1,126,,3
2026-04-01T21:01:28.426284+00:00,google/gemini-2.5-flash-lite,demo_only,60,GAAIS_5_P,I am impressed by what Artificial Intelligence can...,1,5,128,1,129,,5
2026-04-01T21:01:29.308641+00:00,google/gemini-2.5-flash-lite,demo_only,60,GAAIS_7_P,Artificial Intelligence can have positive impacts ...,1,4,130,1,131,,4
2026-04-01T21:01:29.835107+00:00,google/gemini-2.5-flash-lite,demo_only,60,GAAIS_17_P,Artificial Intelligence is exciting....,1,5,123,1,124,,5
2026-04-01T21:01:30.197045+00:00,google/gemini-2.5-flash-lite,demo_only,60,R_GAAIS_3_N,I find Artificial Intelligence sinister....,1,2,124,1,125,,2
2026-04-01T21:01:31.015296+00:00,google/gemini-2.5-flash-lite,demo_only,60,R_GAAIS_8_N,Artificial Intelligence might take control of peop...,1,3,126,1,127,,3
2026-04-01T21:01:31.383123+00:00,google/gemini-2.5-flash-lite,demo_only,61,GAAIS_5_P,I am impressed by what Artificial Intelligence can...,1,4,126,1,127,,4
2026-04-01T21:01:31.741218+00:00,google/gemini-2.5-flash-lite,demo_only,61,GAAIS_7_P,Artificial Intelligence can have positive impacts ...,1,4,128,1,129,,4
2026-04-01T21:01:32.111836+00:00,google/gemini-2.5-flash-lite,demo_only,61,GAAIS_17_P,Artificial Intelligence is exciting....,1,4,121,1,122,,4
2026-04-01T21:01:32.655287+00:00,google/gemini-2.5-flash-lite,demo_only,61,R_GAAIS_3_N,I find Artificial Intelligence sinister....,1,3,122,1,123,,3
2026-04-01T21:01:33.002288+00:00,google/gemini-2.5-flash-lite,demo_only,61,R_GAAIS_8_N,Artificial Intelligence might take control of peop...,1,4,124,1,125,,4
2026-04-01T21:01:36.470951+00:00,google/gemini-2.5-flash-lite,demo_only,62,GAAIS_5_P,I am impressed by what Artificial Intelligence can...,1,5,129,1,130,,5
2026-04-01T21:01:36.798935+00:00,google/gemini-2.5-flash-lite,demo_only,62,GAAIS_7_P,Artificial Intelligence can have positive impacts ...,1,4,131,1,132,,4
2026-04-01T21:01:37.161181+00:00,google/gemini-2.5-flash-lite,demo_only,62,GAAIS_17_P,Artificial Intelligence is exciting....,1,5,124,1,125,,5
2026-04-01T21:01:37.577583+00:00,google/gemini-2.5-flash-lite,demo_only,62,R_GAAIS_3_N,I find Artificial Intelligence sinister....,1,3,125,1,126,,3
2026-04-01T21:01:37.921599+00:00,google/gemini-2.5-flash-lite,demo_only,62,R_GAAIS_8_N,Artificial Intelligence might take control of peop...,1,3,127,1,128,,3
2026-04-01T21:01:38.772021+00:00,google/gemini-2.5-flash-lite,demo_only,63,GAAIS_5_P,I am impressed by what Artificial Intelligence can...,1,4,127,1,128,,4
2026-04-01T21:01:39.906253+00:00,google/gemini-2.5-flash-lite,demo_only,63,GAAIS_7_P,Artificial Intelligence can have positive impacts ...,1,4,129,1,130,,4
2026-04-01T21:01:40.298485+00:00,google/gemini-2.5-flash-lite,demo_only,63,GAAIS_17_P,Artificial Intelligence is exciting....,1,4,122,1,123,,4
2026-04-01T21:01:40.632561+00:00,google/gemini-2.5-flash-lite,demo_only,63,R_GAAIS_3_N,I find Artificial Intelligence sinister....,1,3,123,1,124,,3
2026-04-01T21:01:41.214704+00:00,google/gemini-2.5-flash-lite,demo_only,63,R_GAAIS_8_N,Artificial Intelligence might take control of peop...,1,3,125,1,126,,3
2026-04-01T21:01:41.603160+00:00,google/gemini-2.5-flash-lite,demo_only,64,GAAIS_5_P,I am impressed by what Artificial Intelligence can...,1,5,127,1,128,,5
2026-04-01T21:01:41.944158+00:00,google/gemini-2.5-flash-lite,demo_only,64,GAAIS_7_P,Artificial Intelligence can have positive impacts ...,1,4,129,1,130,,4
2026-04-01T21:01:42.264048+00:00,google/gemini-2.5-flash-lite,demo_only,64,GAAIS_17_P,Artificial Intelligence is exciting....,1,5,122,1,123,,5
2026-04-01T21:01:42.817944+00:00,google/gemini-2.5-flash-lite,demo_only,64,R_GAAIS_3_N,I find Artificial Intelligence sinister....,1,3,123,1,124,,3
2026-04-01T21:01:43.224910+00:00,google/gemini-2.5-flash-lite,demo_only,64,R_GAAIS_8_N,Artificial Intelligence might take control of peop...,1,3,125,1,126,,3
2026-04-01T21:01:43.587326+00:00,google/gemini-2.5-flash-lite,demo_only,65,GAAIS_5_P,I am impressed by what Artificial Intelligence can...,1,5,126,1,127,,5
2026-04-01T21:01:44.530592+00:00,google/gemini-2.5-flash-lite,demo_only,65,GAAIS_7_P,Artificial Intelligence can have positive impacts ...,1,4,128,1,129,,4
2026-04-01T21:01:44.941487+00:00,google/gemini-2.5-flash-lite,demo_only,65,GAAIS_17_P,Artificial Intelligence is exciting....,1,5,121,1,122,,5
2026-04-01T21:01:45.317988+00:00,google/gemini-2.5-flash-lite,demo_only,65,R_GAAIS_3_N,I find Artificial Intelligence sinister....,1,2,122,1,123,,2
2026-04-01T21:01:45.718009+00:00,google/gemini-2.5-flash-lite,demo_only,65,R_GAAIS_8_N,Artificial Intelligence might take control of peop...,1,3,124,1,125,,3
2026-04-01T21:01:46.066650+00:00,google/gemini-2.5-flash-lite,demo_only,66,GAAIS_5_P,I am impressed by what Artificial Intelligence can...,1,5,126,1,127,,5
2026-04-01T21:01:46.530548+00:00,google/gemini-2.5-flash-lite,demo_only,66,GAAIS_7_P,Artificial Intelligence can have positive impacts ...,1,4,128,1,129,,4
2026-04-01T21:01:46.876561+00:00,google/gemini-2.5-flash-lite,demo_only,66,GAAIS_17_P,Artificial Intelligence is exciting....,1,5,121,1,122,,5
2026-04-01T21:01:47.197709+00:00,google/gemini-2.5-flash-lite,demo_only,66,R_GAAIS_3_N,I find Artificial Intelligence sinister....,1,2,122,1,123,,2
2026-04-01T21:01:47.569955+00:00,google/gemini-2.5-flash-lite,demo_only,66,R_GAAIS_8_N,Artificial Intelligence might take control of peop...,1,3,124,1,125,,3
2026-04-01T21:01:47.914729+00:00,google/gemini-2.5-flash-lite,demo_only,67,GAAIS_5_P,I am impressed by what Artificial Intelligence can...,1,4,127,1,128,,4
