timestamp,model,condition,persona_id,variable,question_short,run,answer,prompt_tokens,completion_tokens,total_tokens,error,raw_response
2026-04-01T21:07:29.578472+00:00,google/gemini-2.5-flash-lite,demo_big5,33,R_GAAIS_3_N,I find Artificial Intelligence sinister....,1,1,157,1,158,,1
2026-04-01T21:07:29.978892+00:00,google/gemini-2.5-flash-lite,demo_big5,33,R_GAAIS_8_N,Artificial Intelligence might take control of peop...,1,3,159,1,160,,3
2026-04-01T21:07:30.351749+00:00,google/gemini-2.5-flash-lite,demo_big5,34,GAAIS_5_P,I am impressed by what Artificial Intelligence can...,1,5,162,1,163,,5
2026-04-01T21:07:30.733458+00:00,google/gemini-2.5-flash-lite,demo_big5,34,GAAIS_7_P,Artificial Intelligence can have positive impacts ...,1,5,164,1,165,,5
2026-04-01T21:07:31.062157+00:00,google/gemini-2.5-flash-lite,demo_big5,34,GAAIS_17_P,Artificial Intelligence is exciting....,1,4,157,1,158,,4
2026-04-01T21:07:31.442602+00:00,google/gemini-2.5-flash-lite,demo_big5,34,R_GAAIS_3_N,I find Artificial Intelligence sinister....,1,4,158,1,159,,4
2026-04-01T21:07:31.901357+00:00,google/gemini-2.5-flash-lite,demo_big5,34,R_GAAIS_8_N,Artificial Intelligence might take control of peop...,1,5,160,1,161,,5
2026-04-01T21:07:33.158743+00:00,google/gemini-2.5-flash-lite,demo_big5,35,GAAIS_5_P,I am impressed by what Artificial Intelligence can...,1,5,161,1,162,,5
2026-04-01T21:08:04.615049+00:00,google/gemini-2.5-flash-lite,demo_big5,35,GAAIS_7_P,Artificial Intelligence can have positive impacts ...,1,5,163,1,164,,5
2026-04-01T21:08:04.996561+00:00,google/gemini-2.5-flash-lite,demo_big5,35,GAAIS_17_P,Artificial Intelligence is exciting....,1,5,156,1,157,,5
2026-04-01T21:08:05.368749+00:00,google/gemini-2.5-flash-lite,demo_big5,35,R_GAAIS_3_N,I find Artificial Intelligence sinister....,1,2,157,1,158,,2
2026-04-01T21:08:05.719285+00:00,google/gemini-2.5-flash-lite,demo_big5,35,R_GAAIS_8_N,Artificial Intelligence might take control of peop...,1,3,159,1,160,,3
2026-04-01T21:08:06.086465+00:00,google/gemini-2.5-flash-lite,demo_big5,36,GAAIS_5_P,I am impressed by what Artificial Intelligence can...,1,5,161,1,162,,5
2026-04-01T21:08:06.515359+00:00,google/gemini-2.5-flash-lite,demo_big5,36,GAAIS_7_P,Artificial Intelligence can have positive impacts ...,1,5,163,1,164,,5
2026-04-01T21:08:06.863199+00:00,google/gemini-2.5-flash-lite,demo_big5,36,GAAIS_17_P,Artificial Intelligence is exciting....,1,5,156,1,157,,5
2026-04-01T21:08:07.233643+00:00,google/gemini-2.5-flash-lite,demo_big5,36,R_GAAIS_3_N,I find Artificial Intelligence sinister....,1,2,157,1,158,,2
2026-04-01T21:08:07.990671+00:00,google/gemini-2.5-flash-lite,demo_big5,36,R_GAAIS_8_N,Artificial Intelligence might take control of peop...,1,3,159,1,160,,3
2026-04-01T21:08:08.334056+00:00,google/gemini-2.5-flash-lite,demo_big5,37,GAAIS_5_P,I am impressed by what Artificial Intelligence can...,1,5,160,1,161,,5
2026-04-01T21:08:08.670975+00:00,google/gemini-2.5-flash-lite,demo_big5,37,GAAIS_7_P,Artificial Intelligence can have positive impacts ...,1,5,162,1,163,,5
2026-04-01T21:08:09.015096+00:00,google/gemini-2.5-flash-lite,demo_big5,37,GAAIS_17_P,Artificial Intelligence is exciting....,1,5,155,1,156,,5
2026-04-01T21:08:09.341232+00:00,google/gemini-2.5-flash-lite,demo_big5,37,R_GAAIS_3_N,I find Artificial Intelligence sinister....,1,4,156,1,157,,4
2026-04-01T21:08:09.675057+00:00,google/gemini-2.5-flash-lite,demo_big5,37,R_GAAIS_8_N,Artificial Intelligence might take control of peop...,1,5,158,1,159,,5
2026-04-01T21:08:10.050534+00:00,google/gemini-2.5-flash-lite,demo_big5,38,GAAIS_5_P,I am impressed by what Artificial Intelligence can...,1,4,160,1,161,,4
2026-04-01T21:08:10.368994+00:00,google/gemini-2.5-flash-lite,demo_big5,38,GAAIS_7_P,Artificial Intelligence can have positive impacts ...,1,4,162,1,163,,4
2026-04-01T21:08:10.833109+00:00,google/gemini-2.5-flash-lite,demo_big5,38,GAAIS_17_P,Artificial Intelligence is exciting....,1,4,155,1,156,,4
2026-04-01T21:08:11.223708+00:00,google/gemini-2.5-flash-lite,demo_big5,38,R_GAAIS_3_N,I find Artificial Intelligence sinister....,1,4,156,1,157,,4
2026-04-01T21:08:11.596948+00:00,google/gemini-2.5-flash-lite,demo_big5,38,R_GAAIS_8_N,Artificial Intelligence might take control of peop...,1,5,158,1,159,,5
2026-04-01T21:08:11.956376+00:00,google/gemini-2.5-flash-lite,demo_big5,39,GAAIS_5_P,I am impressed by what Artificial Intelligence can...,1,5,162,1,163,,5
2026-04-01T21:08:12.388393+00:00,google/gemini-2.5-flash-lite,demo_big5,39,GAAIS_7_P,Artificial Intelligence can have positive impacts ...,1,5,164,1,165,,5
2026-04-01T21:08:12.735972+00:00,google/gemini-2.5-flash-lite,demo_big5,39,GAAIS_17_P,Artificial Intelligence is exciting....,1,5,157,1,158,,5
2026-04-01T21:08:13.112634+00:00,google/gemini-2.5-flash-lite,demo_big5,39,R_GAAIS_3_N,I find Artificial Intelligence sinister....,1,2,158,1,159,,2
2026-04-01T21:08:13.456853+00:00,google/gemini-2.5-flash-lite,demo_big5,39,R_GAAIS_8_N,Artificial Intelligence might take control of peop...,1,4,160,1,161,,4
2026-04-01T21:08:13.862753+00:00,google/gemini-2.5-flash-lite,demo_big5,40,GAAIS_5_P,I am impressed by what Artificial Intelligence can...,1,5,159,1,160,,5
2026-04-01T21:08:14.298270+00:00,google/gemini-2.5-flash-lite,demo_big5,40,GAAIS_7_P,Artificial Intelligence can have positive impacts ...,1,4,161,1,162,,4
2026-04-01T21:08:14.691498+00:00,google/gemini-2.5-flash-lite,demo_big5,40,GAAIS_17_P,Artificial Intelligence is exciting....,1,5,154,1,155,,5
2026-04-01T21:08:15.077546+00:00,google/gemini-2.5-flash-lite,demo_big5,40,R_GAAIS_3_N,I find Artificial Intelligence sinister....,1,3,155,1,156,,3
2026-04-01T21:08:15.381516+00:00,google/gemini-2.5-flash-lite,demo_big5,40,R_GAAIS_8_N,Artificial Intelligence might take control of peop...,1,3,157,1,158,,3
2026-04-01T21:08:15.733404+00:00,google/gemini-2.5-flash-lite,demo_big5,41,GAAIS_5_P,I am impressed by what Artificial Intelligence can...,1,5,161,1,162,,5
2026-04-01T21:08:16.079923+00:00,google/gemini-2.5-flash-lite,demo_big5,41,GAAIS_7_P,Artificial Intelligence can have positive impacts ...,1,5,163,1,164,,5
2026-04-01T21:08:16.882970+00:00,google/gemini-2.5-flash-lite,demo_big5,41,GAAIS_17_P,Artificial Intelligence is exciting....,1,5,156,1,157,,5
2026-04-01T21:08:17.268866+00:00,google/gemini-2.5-flash-lite,demo_big5,41,R_GAAIS_3_N,I find Artificial Intelligence sinister....,1,1,157,1,158,,1
2026-04-01T21:08:17.672422+00:00,google/gemini-2.5-flash-lite,demo_big5,41,R_GAAIS_8_N,Artificial Intelligence might take control of peop...,1,2,159,1,160,,2
2026-04-01T21:08:18.137927+00:00,google/gemini-2.5-flash-lite,demo_big5,42,GAAIS_5_P,I am impressed by what Artificial Intelligence can...,1,5,160,1,161,,5
2026-04-01T21:08:18.505111+00:00,google/gemini-2.5-flash-lite,demo_big5,42,GAAIS_7_P,Artificial Intelligence can have positive impacts ...,1,5,162,1,163,,5
2026-04-01T21:08:18.829482+00:00,google/gemini-2.5-flash-lite,demo_big5,42,GAAIS_17_P,Artificial Intelligence is exciting....,1,5,155,1,156,,5
2026-04-01T21:08:19.250235+00:00,google/gemini-2.5-flash-lite,demo_big5,42,R_GAAIS_3_N,I find Artificial Intelligence sinister....,1,2,156,1,157,,2
2026-04-01T21:08:19.640657+00:00,google/gemini-2.5-flash-lite,demo_big5,42,R_GAAIS_8_N,Artificial Intelligence might take control of peop...,1,3,158,1,159,,3
2026-04-01T21:08:20.496980+00:00,google/gemini-2.5-flash-lite,demo_big5,43,GAAIS_5_P,I am impressed by what Artificial Intelligence can...,1,5,163,1,164,,5
2026-04-01T21:08:20.834378+00:00,google/gemini-2.5-flash-lite,demo_big5,43,GAAIS_7_P,Artificial Intelligence can have positive impacts ...,1,5,165,1,166,,5
2026-04-01T21:08:21.437093+00:00,google/gemini-2.5-flash-lite,demo_big5,43,GAAIS_17_P,Artificial Intelligence is exciting....,1,5,158,1,159,,5
2026-04-01T21:08:22.368776+00:00,google/gemini-2.5-flash-lite,demo_big5,43,R_GAAIS_3_N,I find Artificial Intelligence sinister....,1,2,159,1,160,,2
2026-04-01T21:08:22.719331+00:00,google/gemini-2.5-flash-lite,demo_big5,43,R_GAAIS_8_N,Artificial Intelligence might take control of peop...,1,2,161,1,162,,2
2026-04-01T21:08:23.130863+00:00,google/gemini-2.5-flash-lite,demo_big5,44,GAAIS_5_P,I am impressed by what Artificial Intelligence can...,1,5,163,1,164,,5
2026-04-01T21:08:23.492179+00:00,google/gemini-2.5-flash-lite,demo_big5,44,GAAIS_7_P,Artificial Intelligence can have positive impacts ...,1,5,165,1,166,,5
2026-04-01T21:08:23.897985+00:00,google/gemini-2.5-flash-lite,demo_big5,44,GAAIS_17_P,Artificial Intelligence is exciting....,1,5,158,1,159,,5
2026-04-01T21:08:55.306760+00:00,google/gemini-2.5-flash-lite,demo_big5,44,R_GAAIS_3_N,I find Artificial Intelligence sinister....,1,2,159,1,160,,2
2026-04-01T21:09:27.227365+00:00,google/gemini-2.5-flash-lite,demo_big5,44,R_GAAIS_8_N,Artificial Intelligence might take control of peop...,1,2,161,1,162,,2
2026-04-01T21:09:27.644123+00:00,google/gemini-2.5-flash-lite,demo_big5,45,GAAIS_5_P,I am impressed by what Artificial Intelligence can...,1,5,160,1,161,,5
2026-04-01T21:09:27.991743+00:00,google/gemini-2.5-flash-lite,demo_big5,45,GAAIS_7_P,Artificial Intelligence can have positive impacts ...,1,5,162,1,163,,5
2026-04-01T21:09:28.456760+00:00,google/gemini-2.5-flash-lite,demo_big5,45,GAAIS_17_P,Artificial Intelligence is exciting....,1,5,155,1,156,,5
2026-04-01T21:09:28.842196+00:00,google/gemini-2.5-flash-lite,demo_big5,45,R_GAAIS_3_N,I find Artificial Intelligence sinister....,1,4,156,1,157,,4
2026-04-01T21:09:29.296336+00:00,google/gemini-2.5-flash-lite,demo_big5,45,R_GAAIS_8_N,Artificial Intelligence might take control of peop...,1,5,158,1,159,,5
2026-04-01T21:09:29.692317+00:00,google/gemini-2.5-flash-lite,demo_big5,46,GAAIS_5_P,I am impressed by what Artificial Intelligence can...,1,5,161,1,162,,5
2026-04-01T21:09:30.067019+00:00,google/gemini-2.5-flash-lite,demo_big5,46,GAAIS_7_P,Artificial Intelligence can have positive impacts ...,1,5,163,1,164,,5
2026-04-01T21:09:30.436249+00:00,google/gemini-2.5-flash-lite,demo_big5,46,GAAIS_17_P,Artificial Intelligence is exciting....,1,4,156,1,157,,4
2026-04-01T21:09:30.809695+00:00,google/gemini-2.5-flash-lite,demo_big5,46,R_GAAIS_3_N,I find Artificial Intelligence sinister....,1,4,157,1,158,,4
2026-04-01T21:09:31.297596+00:00,google/gemini-2.5-flash-lite,demo_big5,46,R_GAAIS_8_N,Artificial Intelligence might take control of peop...,1,4,159,1,160,,4
2026-04-01T21:09:31.641513+00:00,google/gemini-2.5-flash-lite,demo_big5,47,GAAIS_5_P,I am impressed by what Artificial Intelligence can...,1,5,160,1,161,,5
2026-04-01T21:09:32.535894+00:00,google/gemini-2.5-flash-lite,demo_big5,47,GAAIS_7_P,Artificial Intelligence can have positive impacts ...,1,4,162,1,163,,4
2026-04-01T21:09:32.934045+00:00,google/gemini-2.5-flash-lite,demo_big5,47,GAAIS_17_P,Artificial Intelligence is exciting....,1,5,155,1,156,,5
2026-04-01T21:09:33.344275+00:00,google/gemini-2.5-flash-lite,demo_big5,47,R_GAAIS_3_N,I find Artificial Intelligence sinister....,1,3,156,1,157,,3
2026-04-01T21:09:33.682475+00:00,google/gemini-2.5-flash-lite,demo_big5,47,R_GAAIS_8_N,Artificial Intelligence might take control of peop...,1,4,158,1,159,,4
2026-04-01T21:09:34.048563+00:00,google/gemini-2.5-flash-lite,demo_big5,48,GAAIS_5_P,I am impressed by what Artificial Intelligence can...,1,5,162,1,163,,5
2026-04-01T21:09:35.017953+00:00,google/gemini-2.5-flash-lite,demo_big5,48,GAAIS_7_P,Artificial Intelligence can have positive impacts ...,1,4,164,1,165,,4
2026-04-01T21:09:35.349280+00:00,google/gemini-2.5-flash-lite,demo_big5,48,GAAIS_17_P,Artificial Intelligence is exciting....,1,5,157,1,158,,5
2026-04-01T21:09:35.859032+00:00,google/gemini-2.5-flash-lite,demo_big5,48,R_GAAIS_3_N,I find Artificial Intelligence sinister....,1,4,158,1,159,,4
2026-04-01T21:09:36.261167+00:00,google/gemini-2.5-flash-lite,demo_big5,48,R_GAAIS_8_N,Artificial Intelligence might take control of peop...,1,5,160,1,161,,5
2026-04-01T21:09:36.609149+00:00,google/gemini-2.5-flash-lite,demo_big5,49,GAAIS_5_P,I am impressed by what Artificial Intelligence can...,1,4,160,1,161,,4
2026-04-01T21:09:36.957650+00:00,google/gemini-2.5-flash-lite,demo_big5,49,GAAIS_7_P,Artificial Intelligence can have positive impacts ...,1,4,162,1,163,,4
2026-04-01T21:09:37.333142+00:00,google/gemini-2.5-flash-lite,demo_big5,49,GAAIS_17_P,Artificial Intelligence is exciting....,1,4,155,1,156,,4
2026-04-01T21:09:37.867543+00:00,google/gemini-2.5-flash-lite,demo_big5,49,R_GAAIS_3_N,I find Artificial Intelligence sinister....,1,4,156,1,157,,4
2026-04-01T21:09:38.214449+00:00,google/gemini-2.5-flash-lite,demo_big5,49,R_GAAIS_8_N,Artificial Intelligence might take control of peop...,1,4,158,1,159,,4
2026-04-01T21:09:38.552034+00:00,google/gemini-2.5-flash-lite,demo_big5,50,GAAIS_5_P,I am impressed by what Artificial Intelligence can...,1,4,160,1,161,,4
2026-04-01T21:09:39.044961+00:00,google/gemini-2.5-flash-lite,demo_big5,50,GAAIS_7_P,Artificial Intelligence can have positive impacts ...,1,2,162,1,163,,2
2026-04-01T21:09:39.393147+00:00,google/gemini-2.5-flash-lite,demo_big5,50,GAAIS_17_P,Artificial Intelligence is exciting....,1,4,155,1,156,,4
2026-04-01T21:09:40.112427+00:00,google/gemini-2.5-flash-lite,demo_big5,50,R_GAAIS_3_N,I find Artificial Intelligence sinister....,1,4,156,1,157,,4
2026-04-01T21:09:40.464924+00:00,google/gemini-2.5-flash-lite,demo_big5,50,R_GAAIS_8_N,Artificial Intelligence might take control of peop...,1,2,158,1,159,,2
2026-04-01T21:09:40.879914+00:00,google/gemini-2.5-flash-lite,demo_big5,51,GAAIS_5_P,I am impressed by what Artificial Intelligence can...,1,5,161,1,162,,5
2026-04-01T21:09:41.834231+00:00,google/gemini-2.5-flash-lite,demo_big5,51,GAAIS_7_P,Artificial Intelligence can have positive impacts ...,1,4,163,1,164,,4
2026-04-01T21:09:42.214853+00:00,google/gemini-2.5-flash-lite,demo_big5,51,GAAIS_17_P,Artificial Intelligence is exciting....,1,5,156,1,157,,5
2026-04-01T21:09:43.083004+00:00,google/gemini-2.5-flash-lite,demo_big5,51,R_GAAIS_3_N,I find Artificial Intelligence sinister....,1,5,157,1,158,,5
2026-04-01T21:09:43.915577+00:00,google/gemini-2.5-flash-lite,demo_big5,51,R_GAAIS_8_N,Artificial Intelligence might take control of peop...,1,4,159,1,160,,4
2026-04-01T21:09:44.299829+00:00,google/gemini-2.5-flash-lite,demo_big5,52,GAAIS_5_P,I am impressed by what Artificial Intelligence can...,1,5,161,1,162,,5
2026-04-01T21:09:44.705934+00:00,google/gemini-2.5-flash-lite,demo_big5,52,GAAIS_7_P,Artificial Intelligence can have positive impacts ...,1,5,163,1,164,,5
2026-04-01T21:09:45.023071+00:00,google/gemini-2.5-flash-lite,demo_big5,52,GAAIS_17_P,Artificial Intelligence is exciting....,1,5,156,1,157,,5
2026-04-01T21:09:45.322785+00:00,google/gemini-2.5-flash-lite,demo_big5,52,R_GAAIS_3_N,I find Artificial Intelligence sinister....,1,5,157,1,158,,5
2026-04-01T21:09:45.766211+00:00,google/gemini-2.5-flash-lite,demo_big5,52,R_GAAIS_8_N,Artificial Intelligence might take control of peop...,1,2,159,1,160,,2
2026-04-01T21:09:46.703338+00:00,google/gemini-2.5-flash-lite,demo_big5,53,GAAIS_5_P,I am impressed by what Artificial Intelligence can...,1,5,162,1,163,,5
2026-04-01T21:09:47.490771+00:00,google/gemini-2.5-flash-lite,demo_big5,53,GAAIS_7_P,Artificial Intelligence can have positive impacts ...,1,5,164,1,165,,5
2026-04-01T21:09:47.883664+00:00,google/gemini-2.5-flash-lite,demo_big5,53,GAAIS_17_P,Artificial Intelligence is exciting....,1,5,157,1,158,,5
2026-04-01T21:09:48.244611+00:00,google/gemini-2.5-flash-lite,demo_big5,53,R_GAAIS_3_N,I find Artificial Intelligence sinister....,1,1,158,1,159,,1
2026-04-01T21:09:48.698528+00:00,google/gemini-2.5-flash-lite,demo_big5,53,R_GAAIS_8_N,Artificial Intelligence might take control of peop...,1,3,160,1,161,,3
2026-04-01T21:09:49.043603+00:00,google/gemini-2.5-flash-lite,demo_big5,54,GAAIS_5_P,I am impressed by what Artificial Intelligence can...,1,5,162,1,163,,5
2026-04-01T21:09:49.486607+00:00,google/gemini-2.5-flash-lite,demo_big5,54,GAAIS_7_P,Artificial Intelligence can have positive impacts ...,1,4,164,1,165,,4
2026-04-01T21:09:50.056286+00:00,google/gemini-2.5-flash-lite,demo_big5,54,GAAIS_17_P,Artificial Intelligence is exciting....,1,5,157,1,158,,5
2026-04-01T21:09:50.498659+00:00,google/gemini-2.5-flash-lite,demo_big5,54,R_GAAIS_3_N,I find Artificial Intelligence sinister....,1,3,158,1,159,,3
2026-04-01T21:09:50.921008+00:00,google/gemini-2.5-flash-lite,demo_big5,54,R_GAAIS_8_N,Artificial Intelligence might take control of peop...,1,4,160,1,161,,4
2026-04-01T21:09:51.536132+00:00,google/gemini-2.5-flash-lite,demo_big5,55,GAAIS_5_P,I am impressed by what Artificial Intelligence can...,1,5,162,1,163,,5
2026-04-01T21:09:51.944189+00:00,google/gemini-2.5-flash-lite,demo_big5,55,GAAIS_7_P,Artificial Intelligence can have positive impacts ...,1,5,164,1,165,,5
2026-04-01T21:09:52.298845+00:00,google/gemini-2.5-flash-lite,demo_big5,55,GAAIS_17_P,Artificial Intelligence is exciting....,1,5,157,1,158,,5
2026-04-01T21:09:52.694243+00:00,google/gemini-2.5-flash-lite,demo_big5,55,R_GAAIS_3_N,I find Artificial Intelligence sinister....,1,2,158,1,159,,2
2026-04-01T21:09:53.098291+00:00,google/gemini-2.5-flash-lite,demo_big5,55,R_GAAIS_8_N,Artificial Intelligence might take control of peop...,1,5,160,1,161,,5
2026-04-01T21:10:24.479760+00:00,google/gemini-2.5-flash-lite,demo_big5,56,GAAIS_5_P,I am impressed by what Artificial Intelligence can...,1,5,162,1,163,,5
2026-04-01T21:10:25.336064+00:00,google/gemini-2.5-flash-lite,demo_big5,56,GAAIS_7_P,Artificial Intelligence can have positive impacts ...,1,5,164,1,165,,5
2026-04-01T21:10:25.705568+00:00,google/gemini-2.5-flash-lite,demo_big5,56,GAAIS_17_P,Artificial Intelligence is exciting....,1,5,157,1,158,,5
2026-04-01T21:10:26.111865+00:00,google/gemini-2.5-flash-lite,demo_big5,56,R_GAAIS_3_N,I find Artificial Intelligence sinister....,1,3,158,1,159,,3
2026-04-01T21:10:26.555862+00:00,google/gemini-2.5-flash-lite,demo_big5,56,R_GAAIS_8_N,Artificial Intelligence might take control of peop...,1,5,160,1,161,,5
2026-04-01T21:10:26.999180+00:00,google/gemini-2.5-flash-lite,demo_big5,57,GAAIS_5_P,I am impressed by what Artificial Intelligence can...,1,5,161,1,162,,5
2026-04-01T21:10:27.381551+00:00,google/gemini-2.5-flash-lite,demo_big5,57,GAAIS_7_P,Artificial Intelligence can have positive impacts ...,1,4,163,1,164,,4
2026-04-01T21:10:27.862919+00:00,google/gemini-2.5-flash-lite,demo_big5,57,GAAIS_17_P,Artificial Intelligence is exciting....,1,5,156,1,157,,5
2026-04-01T21:10:28.241022+00:00,google/gemini-2.5-flash-lite,demo_big5,57,R_GAAIS_3_N,I find Artificial Intelligence sinister....,1,4,157,1,158,,4
2026-04-01T21:10:28.586754+00:00,google/gemini-2.5-flash-lite,demo_big5,57,R_GAAIS_8_N,Artificial Intelligence might take control of peop...,1,5,159,1,160,,5
2026-04-01T21:10:28.947958+00:00,google/gemini-2.5-flash-lite,demo_big5,58,GAAIS_5_P,I am impressed by what Artificial Intelligence can...,1,5,161,1,162,,5
2026-04-01T21:10:29.357972+00:00,google/gemini-2.5-flash-lite,demo_big5,58,GAAIS_7_P,Artificial Intelligence can have positive impacts ...,1,4,163,1,164,,4
2026-04-01T21:11:00.749452+00:00,google/gemini-2.5-flash-lite,demo_big5,58,GAAIS_17_P,Artificial Intelligence is exciting....,1,4,156,1,157,,4
2026-04-01T21:11:01.058970+00:00,google/gemini-2.5-flash-lite,demo_big5,58,R_GAAIS_3_N,I find Artificial Intelligence sinister....,1,4,157,1,158,,4
2026-04-01T21:11:01.417381+00:00,google/gemini-2.5-flash-lite,demo_big5,58,R_GAAIS_8_N,Artificial Intelligence might take control of peop...,1,4,159,1,160,,4
2026-04-01T21:11:01.753307+00:00,google/gemini-2.5-flash-lite,demo_big5,59,GAAIS_5_P,I am impressed by what Artificial Intelligence can...,1,5,160,1,161,,5
2026-04-01T21:11:02.101787+00:00,google/gemini-2.5-flash-lite,demo_big5,59,GAAIS_7_P,Artificial Intelligence can have positive impacts ...,1,4,162,1,163,,4
2026-04-01T21:11:02.455358+00:00,google/gemini-2.5-flash-lite,demo_big5,59,GAAIS_17_P,Artificial Intelligence is exciting....,1,5,155,1,156,,5
2026-04-01T21:11:02.798476+00:00,google/gemini-2.5-flash-lite,demo_big5,59,R_GAAIS_3_N,I find Artificial Intelligence sinister....,1,2,156,1,157,,2
2026-04-01T21:11:03.136774+00:00,google/gemini-2.5-flash-lite,demo_big5,59,R_GAAIS_8_N,Artificial Intelligence might take control of peop...,1,2,158,1,159,,2
2026-04-01T21:11:03.953558+00:00,google/gemini-2.5-flash-lite,demo_big5,60,GAAIS_5_P,I am impressed by what Artificial Intelligence can...,1,5,161,1,162,,5
2026-04-01T21:11:04.279188+00:00,google/gemini-2.5-flash-lite,demo_big5,60,GAAIS_7_P,Artificial Intelligence can have positive impacts ...,1,5,163,1,164,,5
2026-04-01T21:11:04.704274+00:00,google/gemini-2.5-flash-lite,demo_big5,60,GAAIS_17_P,Artificial Intelligence is exciting....,1,5,156,1,157,,5
2026-04-01T21:11:05.033457+00:00,google/gemini-2.5-flash-lite,demo_big5,60,R_GAAIS_3_N,I find Artificial Intelligence sinister....,1,2,157,1,158,,2
2026-04-01T21:11:05.839975+00:00,google/gemini-2.5-flash-lite,demo_big5,60,R_GAAIS_8_N,Artificial Intelligence might take control of peop...,1,3,159,1,160,,3
2026-04-01T21:11:06.249346+00:00,google/gemini-2.5-flash-lite,demo_big5,61,GAAIS_5_P,I am impressed by what Artificial Intelligence can...,1,5,159,1,160,,5
2026-04-01T21:11:06.662825+00:00,google/gemini-2.5-flash-lite,demo_big5,61,GAAIS_7_P,Artificial Intelligence can have positive impacts ...,1,4,161,1,162,,4
2026-04-01T21:11:06.984233+00:00,google/gemini-2.5-flash-lite,demo_big5,61,GAAIS_17_P,Artificial Intelligence is exciting....,1,5,154,1,155,,5
2026-04-01T21:11:07.318578+00:00,google/gemini-2.5-flash-lite,demo_big5,61,R_GAAIS_3_N,I find Artificial Intelligence sinister....,1,5,155,1,156,,5
2026-04-01T21:11:07.800797+00:00,google/gemini-2.5-flash-lite,demo_big5,61,R_GAAIS_8_N,Artificial Intelligence might take control of peop...,1,5,157,1,158,,5
2026-04-01T21:11:08.105945+00:00,google/gemini-2.5-flash-lite,demo_big5,62,GAAIS_5_P,I am impressed by what Artificial Intelligence can...,1,5,162,1,163,,5
2026-04-01T21:11:08.442249+00:00,google/gemini-2.5-flash-lite,demo_big5,62,GAAIS_7_P,Artificial Intelligence can have positive impacts ...,1,4,164,1,165,,4
2026-04-01T21:11:08.882429+00:00,google/gemini-2.5-flash-lite,demo_big5,62,GAAIS_17_P,Artificial Intelligence is exciting....,1,5,157,1,158,,5
2026-04-01T21:11:09.276957+00:00,google/gemini-2.5-flash-lite,demo_big5,62,R_GAAIS_3_N,I find Artificial Intelligence sinister....,1,2,158,1,159,,2
2026-04-01T21:11:09.667640+00:00,google/gemini-2.5-flash-lite,demo_big5,62,R_GAAIS_8_N,Artificial Intelligence might take control of peop...,1,3,160,1,161,,3
2026-04-01T21:11:10.033224+00:00,google/gemini-2.5-flash-lite,demo_big5,63,GAAIS_5_P,I am impressed by what Artificial Intelligence can...,1,5,160,1,161,,5
2026-04-01T21:11:10.526519+00:00,google/gemini-2.5-flash-lite,demo_big5,63,GAAIS_7_P,Artificial Intelligence can have positive impacts ...,1,4,162,1,163,,4
2026-04-01T21:11:11.115563+00:00,google/gemini-2.5-flash-lite,demo_big5,63,GAAIS_17_P,Artificial Intelligence is exciting....,1,5,155,1,156,,5
2026-04-01T21:11:12.030236+00:00,google/gemini-2.5-flash-lite,demo_big5,63,R_GAAIS_3_N,I find Artificial Intelligence sinister....,1,2,156,1,157,,2
2026-04-01T21:11:12.406952+00:00,google/gemini-2.5-flash-lite,demo_big5,63,R_GAAIS_8_N,Artificial Intelligence might take control of peop...,1,3,158,1,159,,3
2026-04-01T21:11:13.304925+00:00,google/gemini-2.5-flash-lite,demo_big5,64,GAAIS_5_P,I am impressed by what Artificial Intelligence can...,1,5,160,1,161,,5
2026-04-01T21:11:13.682169+00:00,google/gemini-2.5-flash-lite,demo_big5,64,GAAIS_7_P,Artificial Intelligence can have positive impacts ...,1,5,162,1,163,,5
2026-04-01T21:11:14.142083+00:00,google/gemini-2.5-flash-lite,demo_big5,64,GAAIS_17_P,Artificial Intelligence is exciting....,1,4,155,1,156,,4
2026-04-01T21:11:45.660935+00:00,google/gemini-2.5-flash-lite,demo_big5,64,R_GAAIS_3_N,I find Artificial Intelligence sinister....,1,4,156,1,157,,4
2026-04-01T21:11:46.257499+00:00,google/gemini-2.5-flash-lite,demo_big5,64,R_GAAIS_8_N,Artificial Intelligence might take control of peop...,1,4,158,1,159,,4
2026-04-01T21:11:46.674497+00:00,google/gemini-2.5-flash-lite,demo_big5,65,GAAIS_5_P,I am impressed by what Artificial Intelligence can...,1,5,161,1,162,,5
2026-04-01T21:11:47.115840+00:00,google/gemini-2.5-flash-lite,demo_big5,65,GAAIS_7_P,Artificial Intelligence can have positive impacts ...,1,5,163,1,164,,5
2026-04-01T21:11:47.457063+00:00,google/gemini-2.5-flash-lite,demo_big5,65,GAAIS_17_P,Artificial Intelligence is exciting....,1,5,156,1,157,,5
2026-04-01T21:11:47.799874+00:00,google/gemini-2.5-flash-lite,demo_big5,65,R_GAAIS_3_N,I find Artificial Intelligence sinister....,1,1,157,1,158,,1
2026-04-01T21:11:48.204860+00:00,google/gemini-2.5-flash-lite,demo_big5,65,R_GAAIS_8_N,Artificial Intelligence might take control of peop...,1,3,159,1,160,,3
2026-04-01T21:11:48.951921+00:00,google/gemini-2.5-flash-lite,demo_big5,66,GAAIS_5_P,I am impressed by what Artificial Intelligence can...,1,5,161,1,162,,5
2026-04-01T21:11:49.344078+00:00,google/gemini-2.5-flash-lite,demo_big5,66,GAAIS_7_P,Artificial Intelligence can have positive impacts ...,1,5,163,1,164,,5
